,index,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,district,neighborhood,newDevelopmentFinished
392,42,88672136,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/fa/a7/8a/752402868.jpg,3701,17,3,114000.0,flat,sale,69.0,True,3,1,Calle San Moisés,Madrid,Madrid,es,40.3818133,-3.6636184,False,https://www.idealista.com/inmueble/88672136/,5129,False,good,False,False,,1652.0,{'typology': 'flat'},"{'subtitle': 'San Diego, Madrid', 'title': 'Piso en Calle San Moisés'}",False,False,False,Puente de Vallecas,San Diego,
393,43,82594297,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/6f/29/762912054.jpg,2054##01402055,9,,75000.0,flat,sale,80.0,False,3,1,Reyes,Madrid,Parla,es,40.2357217,-3.7740764,False,https://www.idealista.com/inmueble/82594297/,20999,False,,False,,,938.0,{'typology': 'flat'},"{'subtitle': 'Reyes, Parla', 'title': 'Piso'}",False,False,False,Reyes,,
394,44,87076767,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/f4/d1/755612410.jpg,MR5000-060488817,17,1,60990.0,flat,sale,227.0,False,2,1,Calle Encubierta,Guadalajara,Loranca de Tajuña,es,40.4490468,-3.1140625,False,https://www.idealista.com/inmueble/87076767/,49994,False,,False,False,,269.0,{'typology': 'flat'},"{'subtitle': 'Loranca de Tajuña', 'title': 'Piso en Calle Encubierta'}",True,False,False,,,
395,45,85619699,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/a6/79/669407252.jpg,,43,2,197500.0,duplex,sale,120.0,True,0,2,"Imprenta, 8",Madrid,Tres Cantos,es,40.6062234,-3.6959634,True,https://www.idealista.com/inmueble/85619699/,21082,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1646.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Zona Industrial, Tres Cantos', 'title': 'Dúplex en Imprenta, 8'}",False,False,False,Zona Industrial,,
396,46,88396627,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/53/a4/745769698.jpg,681-OperaFuentes8,27,3,495000.0,flat,sale,90.0,True,2,1,"Calle de las Fuentes, 8",Madrid,Madrid,es,40.4172154,-3.7085826,True,https://www.idealista.com/inmueble/88396627/,455,False,good,False,False,,5500.0,{'typology': 'flat'},"{'subtitle': 'Sol, Madrid', 'title': 'Piso en Calle de las Fuentes, 8'}",False,False,False,Centro,Sol,
397,47,84246590,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/97/2c/755608815.jpg,MR0731-060393816,33,,305000.0,chalet,sale,323.0,False,5,3,Calle Irlanda,Madrid,Villalbilla,es,40.4490788,-3.3685587,False,https://www.idealista.com/inmueble/84246590/,28554,False,,False,,,944.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Villalbilla', 'title': 'Casa independiente en Calle Irlanda'}",False,False,False,,,
398,48,88950233,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/39/68/760399479.jpg,RIGOBERTA MENCHU,19,,220000.0,chalet,sale,272.0,False,4,3,"RIGOBERTA MENCHU, 11",Madrid,Miraflores de la Sierra,es,40.8148359,-3.7625619,True,https://www.idealista.com/inmueble/88950233/,44550,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",809.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Miraflores de la Sierra', 'title': 'Chalet pareado en RIGOBERTA MENCHU, 11'}",False,False,False,,,
399,49,82938203,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/be/c1/607961665.jpg,OCT18_31JAVIER,47,,395000.0,chalet,sale,298.0,False,4,4,Las Estrellas,Madrid,Cerceda,es,40.7082654,-3.9445409,False,https://www.idealista.com/inmueble/82938203/,38293,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1326.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Cerceda', 'title': 'Casa independiente en Las Estrellas'}",False,False,False,,,
400,0,88870077,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/25/ff/757799588.jpg,SAN MOISES,7,3,114000.0,flat,sale,60.0,True,2,1,"SAN MOISES, 6",Madrid,Madrid,es,40.3830133,-3.6649184,True,https://www.idealista.com/inmueble/88870077/,4956,False,good,False,False,,1900.0,{'typology': 'flat'},"{'subtitle': 'San Diego, Madrid', 'title': 'Piso en SAN MOISES, 6'}",False,False,False,Puente de Vallecas,San Diego,
401,1,84879136,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/49/f5/667887555.jpg,10060393816PT,10,,305000.0,chalet,sale,323.0,False,5,3,"Calle Irlanda, 22",Madrid,Villalbilla,es,40.4498788,-3.3676587,True,https://www.idealista.com/inmueble/84879136/,28640,False,good,False,,,944.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Villalbilla', 'title': 'Casa independiente en Calle Irlanda, 22'}",False,False,False,,,
402,2,88019375,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/ec/9a/736764716.jpg,3494-00613,52,,75900.0,chalet,sale,144.0,False,3,1,Estremera,Madrid,Estremera,es,40.1817518,-3.106801,False,https://www.idealista.com/inmueble/88019375/,56927,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",527.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Estremera', 'title': 'Casa independiente'}",False,False,False,,,
403,3,86682334,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/40/e9/699881727.jpg,10060493150,23,bj,220000.0,chalet,sale,272.0,False,4,3,"Calle Rigoberta Menchu, 11",Madrid,Miraflores de la Sierra,es,40.8148359,-3.7625619,True,https://www.idealista.com/inmueble/86682334/,44550,False,,False,,,809.0,{'typology': 'chalet'},"{'subtitle': 'Miraflores de la Sierra', 'title': 'Chalet en Calle Rigoberta Menchu, 11'}",False,False,False,,,
404,4,88946396,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/f4/c6/759481073.jpg,10060582785,24,bj,105750.0,flat,sale,60.0,False,2,2,Calle de Higueras,Madrid,Madrid,es,40.4055354,-3.746615,False,https://www.idealista.com/inmueble/88946396/,3875,False,renew,False,False,,1763.0,{'typology': 'flat'},"{'subtitle': 'Lucero, Madrid', 'title': 'Piso en Calle de Higueras'}",False,False,False,Latina,Lucero,
405,5,85194734,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/01/a2/667888076.jpg,10060419913PT,2,1,166300.0,duplex,sale,154.0,False,3,3,"Calle del Doctor José María Fernández Rentero, 4",Madrid,Camarma de Esteruelas,es,40.5468896,-3.3799732,True,https://www.idealista.com/inmueble/85194734/,30935,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1080.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Camarma de Esteruelas', 'title': 'Dúplex en Calle del Doctor José María Fernández Rentero, 4'}",False,False,False,,,
406,6,81229294,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1c/07/7d/572701250.jpg,RC-59,20,4,195000.0,duplex,sale,95.0,True,2,2,Fresnos,Madrid,Torrejón de Ardoz,es,40.4432161,-3.4746089,False,https://www.idealista.com/inmueble/81229294/,19574,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2053.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Suroeste, Torrejón de Ardoz', 'title': 'Dúplex en Fresnos'}",False,False,False,Suroeste,,
407,7,88633699,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/d4/14/751492853.jpg,7994,8,3,114000.0,flat,sale,60.0,True,3,1,"Calle san moises, 6",Madrid,Madrid,es,40.3830133,-3.6649184,True,https://www.idealista.com/inmueble/88633699/,4956,False,renew,False,True,,1900.0,{'typology': 'flat'},"{'subtitle': 'San Diego, Madrid', 'title': 'Piso en Calle san moises, 6'}",False,False,False,Puente de Vallecas,San Diego,
408,8,87723573,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/b6/1c/758303901.jpg,60582785,24,bj,105750.0,studio,sale,59.0,False,0,2,"Calle de Higueras, 59",Madrid,Madrid,es,40.4035354,-3.745215,True,https://www.idealista.com/inmueble/87723573/,3842,False,renew,False,False,,1792.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Lucero, Madrid', 'title': 'Estudio en Calle de Higueras, 59'}",False,False,False,Latina,Lucero,
409,9,86176857,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/a4/76/685604281.jpg,343-60488817,3,1,60990.0,flat,sale,86.0,False,2,1,Calle Encubierta,Guadalajara,Loranca de Tajuña,es,40.4482824,-3.1154405,False,https://www.idealista.com/inmueble/86176857/,49872,False,good,False,False,,709.0,{'typology': 'flat'},"{'subtitle': 'Loranca de Tajuña', 'title': 'Piso en Calle Encubierta'}",True,False,False,,,
410,10,88821618,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/ab/0f/756264866.jpg,60130476,14,3,114000.0,flat,sale,60.0,False,2,1,"Calle San Moisés, 6",Madrid,Madrid,es,40.3830133,-3.6649184,True,https://www.idealista.com/inmueble/88821618/,4956,False,,False,,,1900.0,{'typology': 'flat'},"{'subtitle': 'San Diego, Madrid', 'title': 'Piso en Calle San Moisés, 6'}",False,False,False,Puente de Vallecas,San Diego,
411,11,88725146,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/f4/a5/753687832.jpg,SRB_HAYA_685266,3,,36000.0,flat,sale,25.2,False,2,1,"Calle Castro Carpetano, 6",Toledo,Yeles,es,40.120729,-3.8059667,True,https://www.idealista.com/obra-nueva/88725146/,34043,False,newdevelopment,True,True,,1429.0,{'typology': 'flat'},"{'subtitle': 'Yeles', 'title': 'Piso en Calle Castro Carpetano, 6'}",False,False,False,,,False
412,12,86349699,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/48/99/690673199.jpg,203-6984968,3,,211449.0,chalet,sale,298.0,False,4,6,Calle Alicante,Guadalajara,El Casar,es,40.704439,-3.4405081,False,https://www.idealista.com/inmueble/86349699/,38938,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",710.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'El Casar', 'title': 'Casa independiente en Calle Alicante'}",False,False,False,,,
413,13,82303949,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/ba/0d/647606257.jpg,203-5951906,6,bj,78826.0,chalet,sale,170.0,False,3,2,Calle Poeta Miguel Hernández,Toledo,Yuncler,es,40.0404089,-3.899899,False,https://www.idealista.com/inmueble/82303949/,45046,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",464.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Yuncler', 'title': 'Chalet adosado en Calle Poeta Miguel Hernández'}",False,False,False,,,
414,14,83623918,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/4c/da/621815653.jpg,cvillalbilla-02,17,,305000.0,chalet,sale,323.0,False,5,3,"irlanda, 22",Madrid,Villalbilla,es,40.4498788,-3.3676587,True,https://www.idealista.com/inmueble/83623918/,28640,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",944.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Villalbilla', 'title': 'Chalet pareado en irlanda, 22'}",False,False,False,,,
415,15,32552472,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/5d/dc/724269923.jpg,60492905,17,bj,320000.0,flat,sale,101.0,False,4,2,"Calle María Panes, 14",Madrid,Madrid,es,40.4444032,-3.6962211,True,https://www.idealista.com/inmueble/32552472/,3137,False,good,False,True,,3168.0,{'typology': 'flat'},"{'subtitle': 'Nuevos Ministerios-Ríos Rosas, Madrid', 'title': 'Piso en Calle María Panes, 14'}",False,False,False,Chamberí,Nuevos Ministerios-Ríos Rosas,
416,16,34379225,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/69/f4/700855126.jpg,60477320,13,,111133.0,chalet,sale,117.0,False,3,3,"Calle Menorca, 24",Madrid,Villamanta,es,40.3005102,-4.1091301,True,https://www.idealista.com/inmueble/34379225/,36735,False,renew,False,,,950.0,{'typology': 'chalet'},"{'subtitle': 'Villamanta', 'title': 'Chalet en Calle Menorca, 24'}",False,False,False,,,
417,17,32418466,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/94/67/684627622.jpg,60502038,10,1,210900.0,flat,sale,64.0,False,1,1,"Calle Germán Pérez Carrasco, 24",Madrid,Madrid,es,40.435142,-3.645663,True,https://www.idealista.com/inmueble/32418466/,5288,False,good,False,True,,3295.0,{'typology': 'flat'},"{'subtitle': 'Quintana, Madrid', 'title': 'Piso en Calle Germán Pérez Carrasco, 24'}",False,False,False,Ciudad Lineal,Quintana,
418,18,82002951,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/dd/70/707247800.jpg,60493150,14,,220000.0,chalet,sale,272.0,False,4,3,"Calle Rigoberta Menchu, 11",Madrid,Miraflores de la Sierra,es,40.8148359,-3.7625619,True,https://www.idealista.com/inmueble/82002951/,44550,False,good,False,,,809.0,{'typology': 'chalet'},"{'subtitle': 'Miraflores de la Sierra', 'title': 'Chalet en Calle Rigoberta Menchu, 11'}",False,False,False,,,
419,19,88192381,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/65/bd/740991728.jpg,7019838,7,2,43500.0,flat,sale,63.0,False,2,2,Calle Don José Peña,Toledo,Ocaña,es,39.9537274,-3.4979637,False,https://www.idealista.com/inmueble/88192381/,54351,False,,False,True,,690.0,{'typology': 'flat'},"{'subtitle': 'Puerta de Murcia - Colegios, Ocaña', 'title': 'Piso en Calle Don José Peña'}",False,False,False,Puerta de Murcia - Colegios,,
420,20,86158717,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/94/c5/685195903.jpg,343-60493150,20,,220000.0,chalet,sale,272.0,False,4,1,Calle Rigoberta Menchu,Madrid,Miraflores de la Sierra,es,40.8130359,-3.7608619,False,https://www.idealista.com/inmueble/86158717/,44335,False,good,False,,,809.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Miraflores de la Sierra', 'title': 'Casa independiente en Calle Rigoberta Menchu'}",False,False,False,,,
421,21,86472421,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/51/db/694529319.jpg,60580284,7,bj,118800.0,chalet,sale,191.0,False,5,1,"Calle Diecisiete, 15 -11",Madrid,Fuentidueña de Tajo,es,40.1124046,-3.1648694,True,https://www.idealista.com/inmueble/86472421/,56844,False,,False,,,622.0,{'typology': 'chalet'},"{'subtitle': 'Fuentidueña de Tajo', 'title': 'Chalet en Calle Diecisiete, 15 -11'}",False,False,False,,,
422,22,86177100,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/3e/cd/685610538.jpg,343-60502038,10,1,210900.0,flat,sale,64.0,False,1,1,Calle Germán Pérez Carrasco,Madrid,Madrid,es,40.433242,-3.644463,False,https://www.idealista.com/inmueble/86177100/,5305,False,good,False,True,,3295.0,{'typology': 'flat'},"{'subtitle': 'Quintana, Madrid', 'title': 'Piso en Calle Germán Pérez Carrasco'}",False,False,False,Ciudad Lineal,Quintana,
423,23,31718432,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/0b/ce/684311534.jpg,60488817,2,1,60990.0,flat,sale,86.0,True,2,1,"Calle Mayor, 20 -16",Guadalajara,Loranca de Tajuña,es,40.447072,-3.1158541,True,https://www.idealista.com/inmueble/31718432/,49828,False,,False,False,,709.0,{'typology': 'flat'},"{'subtitle': 'Loranca de Tajuña', 'title': 'Piso en Calle Mayor, 20 -16'}",False,False,False,,,
424,24,83238040,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/17/e3/740975103.jpg,203-7019838,8,2,43500.0,flat,sale,63.0,False,2,2,Calle Miguel Hernández,Toledo,Ocaña,es,39.9555806,-3.4947348,False,https://www.idealista.com/inmueble/83238040/,54244,False,good,False,False,,690.0,{'typology': 'flat'},"{'subtitle': 'Puerta de Murcia - Colegios, Ocaña', 'title': 'Piso en Calle Miguel Hernández'}",False,False,False,Puerta de Murcia - Colegios,,
425,25,88804610,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/d9/cd/758832656.jpg,343-60508291,4,,60990.0,flat,sale,70.0,False,1,1,Calle Encubierta,Guadalajara,Loranca de Tajuña,es,40.4460468,-3.1164625,False,https://www.idealista.com/inmueble/88804610/,49770,False,good,False,False,,871.0,{'typology': 'flat'},"{'subtitle': 'Loranca de Tajuña', 'title': 'Piso en Calle Encubierta'}",False,False,False,,,
426,26,86156663,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/22/91/685179362.jpg,343-60477320,1,,111133.0,chalet,sale,117.0,False,3,1,Calle Menorca,Madrid,Villamanta,es,40.3017102,-4.1097301,False,https://www.idealista.com/inmueble/86156663/,36736,False,good,False,,,950.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Villamanta', 'title': 'Casa independiente en Calle Menorca'}",False,False,False,,,
427,27,88803924,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/5a/4c/755804864.jpg,203-193846,8,,36000.0,flat,sale,21.0,False,1,1,Calle Castro Carpetano,Toledo,Yeles,es,40.119229,-3.8054667,False,https://www.idealista.com/inmueble/88803924/,34193,False,good,False,True,,1714.0,{'typology': 'flat'},"{'subtitle': 'Yeles', 'title': 'Piso en Calle Castro Carpetano'}",False,False,False,,,
428,28,87329076,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/50/c4/717892535.jpg,2019056,10,,25000.0,countryHouse,sale,120.0,False,2,1,Méntrida,Toledo,Méntrida,es,40.241194,-4.1954707,False,https://www.idealista.com/inmueble/87329076/,46060,False,renew,False,,,208.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}","{'subtitle': 'Méntrida', 'title': 'Casa de pueblo'}",False,False,False,,,
429,29,84457416,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/8d/40/639787954.jpg,PLUS__609,32,,246000.0,chalet,sale,90.0,False,3,1,"Avenida Saltos del Sil, 3",Madrid,El Escorial,es,40.6249486,-4.0383602,True,https://www.idealista.com/inmueble/84457416/,36584,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2733.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Las Zorreras - Monte Encinar, El Escorial', 'title': 'Casa independiente en Avenida Saltos del Sil, 3'}",False,False,False,Las Zorreras - Monte Encinar,,
430,30,85008232,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/cc/9e/651865905.jpg,620,30,6,717000.0,flat,sale,232.0,False,6,3,Paseo de la Castellana,Madrid,Madrid,es,40.4699121,-3.6886829,False,https://www.idealista.com/inmueble/85008232/,6043,False,,False,True,,3091.0,{'typology': 'flat'},"{'subtitle': 'Ventilla-Almenara, Madrid', 'title': 'Piso en Paseo de la Castellana'}",False,False,True,Tetuán,Ventilla-Almenara,
